;易学码使用方法看官网 hanxinma.gitee.io/yixue/
yuvaa,2=鬻
xtgxx,1=庥
qimqq,3=骐
pavbb,2=筢
tomii,1=柝
Kutqq,1=堀
lvlyy,1=膂
veumm,1=磔
zomvv,1=柞
gjdgg,1=泔
mzjmm,1=锰
djerr,1=聃
curqq,1=徂
dptmm,1=堞
hlihh,2=蟥
iitxx,1=墀
hccrr,1=薅
isvtt,1=艟
couii,2=嵯
yixaa,1=怿
yubgg,1=窳
siiuu,1=蛳
vibvv,3=彘
ddztt,1=迨
qtqjj,1=犰
bicbb,2=荜
bivbb,1=篦
jymjj,1=橛
ichvv,1=焯
fuzff,1=趺
ksrkk,1=倥
gqunn,1=鸹
llmjj,1=椋
ldull,1=崃
ltfvv,1=旒
qmcqq,2=芡
qxcjj,2=芩
lrlaa,1=耧
xlgyy,2=庠
biqbb,1=狴
gujgg,2=钴
yymyy,1=樾
aiqvv,1=欸
rhhxx,1=穰
aoiaa,1=螯
lwann,1=耒
yimtt,1=眙
pibee,2=罴
yibaa,1=肄
daxdd,1=怛
xlsxx,1=缃
gkknn,1=哏
pgzaa,1=逄
aoyuu,1=岙
oudqq,1=沤
qmcxx,2=荨
lhndd,2=娈
yukxx,1=圉
lekll,1=叻
dplvv,1=耋
bfbee,1=邴
guuyy,1=毂
pdrff,2=俳
yijyy,2=铱
urvuu,1=艏
jpkjj,1=喈
licll,4=蓠
srcuu,1=薮
jnuqq,2=峤
mompp,1=貘
xnuyy,1=崤
jivkk,1=笄
mxsrr,1=缗
pmzbb,1=蹁
rvcuu,1=蕤
cswxx,1=璁
mmddd,1=渑
uuhuu,2=秫
yhfnn,1=掾
xmutt,1=祆
iidvv,1=豉
lcypp,1=醪
wugww,1=庑
gkcnn,1=茛
ibcii,1=莼
uivww,1=筮
yifbb,1=挹
iinii,1=媸
qumqq,2=阒
fuxff,3=怫
wwyyy,1=鲔
yrbyy,2=疣
npjmm,1=镍
iiyhh,1=褫
bkjbb,1=锛
luill,2=轳
niyee,3=鲵
ughuu,1=熵
jxuaa,1=馑
mnmuu,1=眇
ycivv,1=轺
lztff,1=塄
lddll,2=涞
vumyy,1=杼
guugg,1=崮
xmujj,2=岘
guygg,2=诂
jyjjj,1=镢
nmynn,1=鲶
fuqff,1=氟
lfyww,1=鲮
sucqq,1=蔌
vkmuu,1=椹
hvdhh,1=洄
lsmll,1=栊
bczbb,1=孢
jkejj,1=郏
iklee,1=郴
yrryy,3=侑
lisyy,1=詈
xpqjj,1=獬
ijddd,1=澶
qpvjj,1=箧
sdyss,2=鳃
gjugg,1=矸
juyjj,2=讵
fgmff,1=枋
wkypp,1=璺
rrgrr,1=鞣
sidss,2=澌
vhkvv,1=啭
fuiff,4=蜉
fuydd,1=黻
ouayy,1=耦
tgmtt,2=樘
vizuu,1=跖
lfill,2=蛉
djvdd,1=箪
buzff,1=逋
qmfqq,1=扦
qmyxx,1=愆
zbyzz,1=鳟
hochh,1=藿
xidxx,3=浠
fwbff,1=痱
iuxii,1=憷
uujyy,1=殳
ukcuu,1=葚
yusyy,1=纡
heyaa,1=翮
jmadd,1=戋
lihhh,1=黧
dpymm,2=鲽
lwynn,1=诔
hervv,1=曷
bibbb,1=毖
khgkk,1=髋
yuqyy,1=狳
iamii,4=槎
ditdd,1=坻
dokdd,2=哚
liill,4=蜊
ncjww,1=铙
lwnll,1=嫘
lodll,1=漯
ujmuu,1=骟
bafbb,3=捌
dhmdd,1=椴
kedmm,1=溘
ugtuu,1=墒
ximee,1=阋
yrpff,1=牖
mxmxx,1=愍
quiyy,1=龋
hlvhh,2=篁
yixdd,2=刈
jhyuu,1=蠲
pmybb,1=谝
qmxjj,1=悭
geaaa,2=鬲
hukgg,1=瓠
yffyy,1=撄
ivmii,1=棰
fumff,2=麸
getqq,1=圪
zjjvv,1=錾
zovvv,1=笮
viivv,4=轾
ucmuu,1=杓
ukuuu,2=砷
kdudd,1=剀
kebkk,1=疴
yjiuu,1=餍
zijtt,1=锱
wubww,1=寤
cimzz,1=糍
gugmm,1=瞽
xscgg,1=芎
kcujj,1=尻
lisll,1=缡
lpfll,1=捩
puznn,1=蹼
xyyxx,1=鳕
doyyy,1=裰
yxbyy,2=窨
zsrcc,1=偬
nncnn,1=茑
sbmuu,1=榫
vhjvv,1=幛
mcuee,1=峁
wzcyy,1=蓊
aoajj,1=鏊
zihpp,1=秭
baydd,1=鲅
bjbbb,1=瘢
tsctt,1=茼
iadii,1=汊
gcgee,1=郜
jicvv,1=芰
mcfmm,1=旄
pndff,1=殍
ximxx,1=樨
dfudd,1=碇
suduu,1=涑
vifee,1=摭
bwjbb,1=钡
dguaa,1=凼
lutll,1=垆
ndcnn,1=萘
qyhnn,1=炔
ujiuu,1=蟮
uicrr,1=蓍
keukk,1=岢
sbxuu,1=飧
yurww,1=俣
dvuaa,1=碓
gvsdd,1=刿
jyvnn,1=孓
ljyll,1=谰
qucqq,1=蕖
uabuu,1=痧
pwypp,2=霈
bujbb,1=钚
humdd,1=槲
jkjjj,2=铗
ddstt,1=绐
ysbyy,1=痈
gotnn,1=埚
jhqyy,1=狷
cuyvv,1=酢
hbmhh,1=阍
uiiii,1=螫
qiqqq,2=欹
lirll,5=傈
huxgg,1=怙
ludll,4=渌
ystdd,1=壅
zicbb,2=赀
yibyy,3=癔
eecww,1=莪
yfdxx,1=潆
lxmuu,1=檩
luzll,1=逯
vodzz,1=浞
cobzz,1=痤
drcee,1=蔸
vuyvv,3=翥
uucuu,1=菽
iidnn,1=鸱
heqmm,2=盍
jncjj,3=茭
qfhjj,1=黥
xmyxx,1=酰
ldbll,2=赉
yxyyy,1=霪
hechh,2=菏
zryqq,1=诹
jucqq,1=苴
jfmgg,1=粳
zjmrr,1=糌
bczuu,1=趵
gevkk,1=舸
qsgii,1=蛩
limll,4=枥
micff,1=蘼
xbctt,1=蕈
ruyxx,1=襦
geyaa,1=膈
ductt,1=芏
fjtff,1=畈
vcvvv,1=笊
wwvww,1=艉
yuhaa,1=燠
igmii,1=阊
yjyjj,1=厣
bxrbb,1=傧
lulnn,2=鸬
ndcnn,2=艿
ngfnn,1=攮
fkyff,1=酚
izytt,1=塍
dummm,1=椟
gucgg,2=菰
hdqhh,1=氦
povkk,1=笸
djbdd,1=疸
qljqq,1=镪
pitjj,1=圮
qhyqq,2=醛
hrvhh,1=篌
kbwaa,1=髡
xhyyy,1=谖
jnrjj,2=徼
xiymm,1=醯
lmyaa,2=裣
vimvv,5=枳
bicbb,3=蓖
tnvaa,1=髫
viyvv,3=酯
tbrdd,1=暾
zicyy,1=訾
hhsnn,1=缳
qiuzz,1=碛
yijyy,3=镒
nunzz,1=孥
xkujj,2=硖
lidll,3=溧
dimdd,2=柢
hojyy,1=镬
ukmcc,1=糁
cbpvv,1=皴
geiqq,1=虼
jxivv,1=卺
wuwjj,1=鋈
vijuu,1=帙
mrjmm,1=鍪
kejgg,1=锞
qucnn,1=蘧
dmvtt,2=簟
jugyy,1=鞫
pjdbb,1=泮
qxdqq,1=溱
svmtt,1=眭
gjtgg,1=坩
bibnn,1=嬖
jhxee,1=鄄
lsluu,1=砻
tjyee,1=郯
xieee,1=隰
bivbb,2=筚
quyjj,1=朐
jitaa,1=墼
kvztt,2=跬
qnxqq,1=愀
miymm,3=醚
gvyjj,1=鳜
hhcaa,1=萑
jpijj,1=蚧
ihzee,1=遄
gggxx,1=戆
jblhh,1=麇
ndluu,1=柰
zjzzz,1=趱
fgyff,3=鲂
xiixx,2=螅
yhtww,1=垸
izyii,2=裎
yityy,1=埸
vumvv,4=槠
xhrnn,1=儇
tdytt,2=肽
vipvv,1=卮
gjsgg,1=绀
hjgyy,1=顸
ucvxx,2=筲
lorgg,1=倮
yfynn,3=媵
baubb,1=岜
vjyvv,1=谵
bmybb,1=褊
xbyxx,3=鲟
yubyy,2=瘐
zejzz,1=帻
gvvmm,1=簋
tfmtt,1=梃
zhszz,1=缵
dbudd,1=礅
xiutt,1=屣
frwaa,1=缶
iuedd,1=亍
ciznn,1=鹚
vvsvv,1=缒
yyydd,1=刖
uihuu,1=炻
svctt,1=荽
dzudd,1=磴
laull,1=砬
sijss,1=锶
tokdd,1=鼍
yfbyy,3=瘿
xmzxx,1=跣
jpbaa,1=疖
yazyy,1=迓
qlhcc,1=炝
lxkll,1=啉
xiuxx,2=硒
qidqq,6=汔
zrmaa,1=驺
guigg,2=蛄
yurqq,1=伛
fusyy,1=绂
jmgjj,1=鞯
xmhaa,1=燹
bigbb,2=髀
scsgg,1=缫
fuzff,2=跗
qsgjj,1=銎
ssdss,2=凇
cudqq,1=殂
sukss,1=嗉
yejxx,1=铘
yuuyy,2=饫
bobmm,1=檗
crizz,1=辏
pigbb,1=鼙
quwnn,1=璩
qhxww,1=悛
bwybb,1=褙
huhhh,1=煳
jmvjj,3=笕
uiyuu,2=鲥
lnuuu,1=尥
ltjvv,1=锍
mdwll,1=劢
uzuii,1=嵊
rkirr,1=轫
xfupp,1=饧
yiryy,6=佾
hhyww,1=鲩
yjyxx,1=谳
fklff,1=棼
gjcgg,1=苷
gujgg,3=觚
djcjj,1=萏
lthll,1=熘
diydd,3=羝
huhnn,1=鹕
zvjcc,1=觜
kuegg,1=喾
npcmm,1=蘖
yjydd,3=剡
jumjj,3=椐
ngrxx,1=曩
aiwaa,1=瑷
ieuii,1=砗
keggg,1=髁
piibb,1=蚍
kbmkk,1=阃
srdss,1=溲
pckbb,2=匏
rcmww,1=桡
yxqyy,2=狺
lmyll,2=鲢
nrraa,1=耨
bxunn,1=豳
grshh,1=缑
kvxgg,2=愦
rsirr,1=蝾
fwmff,1=榧
qmbuu,1=搴
xudxx,1=洫
yaiyy,1=蚜
biczz,1=荸
gbunn,1=磙
litll,1=坜
tnimm,1=粜
yhiyy,2=螈
eeivv,2=轭
tisdd,1=绨
gvgvv,1=庋
jbjpp,1=皲
viydd,1=胝
hudhh,3=滹
pijpp,1=铍
vulvv,1=麈
hjegg,2=邗
jkzjj,2=跏
jujjj,3=锔
yrizz,1=蝣
fuyff,7=鲋
xkmjj,1=柙
dsdnn,1=鸫
fusbb,1=罘
jfqjj,1=獍
pzupp,3=硼
ujbuu,1=疝
xplss,1=勰
colii,1=鹾
jshkk,2=扃
pobff,1=皤
ucduu,1=潲
sivss,1=笥
xicss,1=葸
fwyff,4=鲱
gjrgg,1=旰
tgdtt,1=溏
fkrbb,1=偾
rudrr,1=溽
nirnn,2=伲
jiqdd,2=剞
vejvv,1=锗
kvxll,1=悝
mgdmm,1=漭
wubww,2=痦
gugyy,1=嘏
pjybb,1=袢
tayyy,1=鳎
zjirr,1=昝
fudff,2=滏
xpgjj,1=廨
huuyy,2=觳
jiegg,1=戢
jymjj,2=桷
luvll,1=舻
fufee,1=郛
thvnn,1=彖
kkynn,1=裉
rucrr,2=蓐
wjyww,2=脘
libww,1=疠
mzvmm,1=艋
nnnnn,1=嬲
hhxee,1=郇
limll,5=粝
lnndd,1=鹩
sisaa,2=耜
ietii,1=坼
iztii,2=埕
jnjnn,1=鹪
lumll,2=栌
gaxxx,1=尜
gvbjj,1=宄
hrbhh,1=瘊
liwnn,1=嫠
mzimm,2=蠓
rudrr,2=洳
lptcc,1=埒
mjtmm,1=墁
tajtt,1=铊
lijll,1=锂
cuczz,1=蔟
dpzmm,1=蹀
mjcyy,1=颟
qujll,1=劬
bidbb,1=濞
hreyy,1=鲎
hoiyy,1=蠖
kbxkk,1=悃
zckzz,1=唣
zkyrr,1=谮
bitaa,1=畀
prdnn,1=裒
iajii,1=镲
dejcc,1=锝
pibee,3=郫
xmijj,1=蚬
fgeff,2=邡
sokyy,1=嗍
mjill,1=螨
yumhh,1=阈
zezaa,1=赜
zoxvv,1=怍
ycyff,2=鳐
vhevv,2=鄣
gdehh,1=陔
ybqyy,1=狁
zafxx,1=拶
chruu,1=汆
vijdd,1=觯
jmjnn,1=鹣
fukww,1=呒
mujmm,1=钼
quuqq,4=磲
shyss,1=颡
jmfjj,1=搛
kvitt,1=蝰
mmmvv,1=眄
qmxjj,2=慊
qnjdd,1=劁
tmtww,1=畋
vbytt,1=肫
yjudd,1=崦
lwycc,1=酹
luvll,2=簏
pmybb,2=胼
irbpp,1=瘳
tijdd,1=锑
yuiyy,1=蝓
kvrtt,1=暌
yujaa,1=舁
ukyxx,1=诜
xlcxx,1=芗
yravv,1=尢
fucff,4=菔
hjhhh,2=焓
lrcll,1=蒌
pwfaa,1=旆
zoyvv,1=胙
vkdvv,1=浈
ijvjj,1=觇
jmsjj,1=缣
npnyy,1=颞
vrudd,1=碡
dgydd,2=谠
sctjj,1=埽
kcmkk,1=栲
iozvv,1=踔
dnyvv,1=鲷
geygg,2=袼
ujcyy,1=芟
surmm,1=僳
qimqq,4=槭
xlydd,1=鲞
yriyy,1=蚴
fumff,3=桴
Karkk,1=佧
kvcgg,1=蒉
qfmjj,1=檠
xxxpp,1=囟
bnfbb,1=飑
fjhff,1=燔
rsqrr,1=狨
sujuu,1=觫
thttt,1=疃
fujnn,1=幞
xtdii,1=溴
zokzz,2=唑
eecvv,1=苊
hbdnn,1=溷
pfypp,2=鲆
prfkk,1=掊
bkfvv,1=畚
cjmcc,1=骖
ikmqq,1=榇
dmbdd,2=癜
hrthh,1=堠
mcdee,1=泖
mwdmm,2=浼
qnuww,1=硗
vvraa,1=隹
gejkk,1=哿
jtrjj,1=僦
wweww,1=隈
bwukk,1=碚
sjuss,1=馓
hvudd,1=隳
ljsnn,1=罱
wuxww,3=怃
ziuzz,1=嵫
drcdd,1=篼
dimjj,1=觌
gbikk,1=辊
livmm,1=篥
nctaa,1=垴
hdymm,1=醢
jiijj,1=虮
quyii,1=诎
ugsuu,1=绱
uituu,1=埘
zreqq,1=陬
fuuyy,1=祓
jhjjj,1=锩
quiyy,2=蠼
sscss,1=菘
yitvv,1=圯
aajaa,1=锕
dzxgg,1=戥
hjigg,1=蚶
mrrmm,1=侔
tsugg,1=砼
gccmm,1=藁
goknn,1=呙
vivxx,1=絷
xxjtt,1=镡
wunww,3=牾
dirmm,1=籴
ndree,1=佴
mzcmm,2=瞢
mnmuu,2=杪
zerrr,1=昃
jtqaa,1=鬏
lwsll,1=缧
pgpaa,1=耪
yafnn,1=揠
yhmyy,1=橼
chhpp,1=爨
ntqii,1=狃
voynn,1=诼
aikyy,1=嗌
pnkpp,1=嘌
qiiqq,2=蛴
qhtqq,1=畎
yuykk,1=雩
yugnn,1=鹆
zvczz,1=蕞
pcyff,1=脬
ijuyy,1=羼
xpsyy,1=缬
hhdxx,1=漶
yykss,1=哕
rccww,1=荛
svyzz,1=谇
ijgtt,1=廛
ihqii,1=氚
encee,1=蒽
qkyhh,1=袷
mzcww,1=甍
mxkdd,1=黾
tfhgg,1=烃
anjaa,1=铵
igbkk,1=鬯
pjypp,1=襻
srkzz,1=嗾
xpzyy,1=躞
izmii,1=柽
gejaa,1=镉
grzrr,1=遘
gqytt,1=诖
gbskk,1=绲
huugg,2=岵
bjjff,1=钣
hhzgg,1=逭
jyjnn,1=觖
kjckk,1=莰
iicuu,1=茌
dfbdd,1=疔
wutkk,1=圬
xiuqq,1=禊
idwii,1=虿
kukdd,1=刳
qtiqq,2=蝤
bihbb,1=秕
fzcff,1=葑
fukff,2=呋
gvgaa,1=匦
jldgg,2=豇
sejss,1=铯
ugtxx,1=垧
wwdyy,1=洧
qxkxx,1=吣
jtmjj,2=桕
kgjkk,1=钪
wudww,1=浯
yubyy,3=窬
vitvv,2=埴
igxuu,1=惝
gouxx,1=崞
uzumm,2=眚
hgydd,1=颃
koiuu,1=蛞
mojmm,1=镆
rucxx,1=薷
iscii,1=茺
hscgg,1=蕻
kgmkk,2=闶
vhnvv,1=嫜
jmkzz,1=囝
llcll,1=蒗
yriyy,2=蚰
bnypp,2=鳔
digdd,2=骶
kltgg,1=圹
mimww,1=敉
vktpp,1=畛
viivv,5=轵
viydd,2=黹
burff,1=晡
jmdqq,2=湔
mcmmm,1=瞀
ikibb,1=龀
hqfuu,1=砉
iivhh,1=篪
mjgmm,1=鞔
pirbb,2=仳
wjcww,2=芄
xmqaa,1=猃
xudxx,2=溆
zdtvv,1=甾
drjdd,1=钭
dugii,1=髑
nojrr,1=锘
qkgkk,1=髂
wouww,1=硪
vudvv,4=潴
jmyjj,3=裥
kfhee,1=郐
lrbll,1=瘘
qiujj,3=屺
vkypp,2=胗
davdd,1=笪
fkybb,1=鲼
xnmhh,1=枵
bxgbb,1=髌
nfbyy,1=甯
qlygg,1=羟
qfyqq,1=鲭
uuyyy,1=腧
tnivv,1=龆
wwdww,3=沩
xpsuu,1=绁
ycuyy,1=崾
iziuu,1=蛏
qykxx,1=悫
tadyy,1=溻
zzscc,2=罾
vuvyy,1=舳
dcxdd,1=忉
piibb,2=蜱
pumpp,1=氆
iajjj,1=锸
fjjff,3=钒
jkijj,1=蛱
jnbww,1=敫
jyhjj,1=爝
vsvvv,1=舯
bmvbb,1=笾
gusgg,1=罟
ycjvv,1=铫
vizvv,3=踬
bivaa,1=箅
fusff,1=绋
nmtnn,1=埝
picbb,1=芘
svdaa,1=濉
xmmuu,1=籼
xhmxx,2=楦
xbrxx,1=曛
aoaee,2=聱
bounn,1=鹁
mgumm,1=硭
mccee,1=茆
ukynn,1=谂
tdhvv,1=炱
tujtt,1=钍
iauii,2=馇
fzkff,1=唪
klsgg,1=纩
gqmuu,1=栝
qmbyy,1=褰
xiuqq,2=饩
zizcc,1=趑
zucqq,1=菹
bmybb,2=鳊
igyii,1=鲳
jifqq,2=掎
juull,1=屦
llcll,1=莨
fucff,5=莩
pitbb,2=埤
vsdii,1=螽
pwykk,1=醅
tnivv,2=蜩
yibtt,2=瘗
yrcyy,2=莸
bjbbb,2=癍
ddtll,1=埭
dfkdd,2=啶
grgrr,1=鞲
rvmnn,1=枘
togii,1=庹
qpxee,1=郄
xfuxx,1=硎
xtxaa,1=髹
mummm,1=毪
dcqaa,1=氘
fubcc,1=赙
jidzz,1=洎
pkdpp,1=湓
yraaa,3=卣
ciccc,2=茈
kfdhh,1=浍
lcmll,1=栳
grvjj,1=笱
kemgg,2=骒
wkmuu,1=阌
vjfvv,1=搌
jizjj,1=跽
vafii,1=揸
xpdmm,1=渫
vuvee,3=邾
hhfnn,1=擐
jnkjj,2=噍
lumll,3=氇
xiwjj,1=觋
yxttt,1=堙
zbfzz,1=撙
ruyxx,2=颥
tnytt,1=鲦
gjbgg,1=疳
ghmgg,1=桄
bozkk,1=踣
jubll,1=窭
qngqq,1=鞒
tenxx,1=慝
biybb,2=襞
ukuyy,1=矧
xbqxx,1=獯
yydcc,1=瀹
ijcbb,1=蒇
cvmuu,1=榱
fufss,1=艴
jfdvv,2=刭
makmm,3=唛
ppcpp,1=苤
pojbb,1=钋
qxkqq,2=嗪
ygiyy,1=蛘
cjhcc,1=黪
hofhh,1=攉
nvjnn,1=钕
uuymm,1=毹
yaqyy,1=氩
fahtt,1=垡
kesgg,1=缂
tdmtt,1=骀
eejww,1=锇
hlyhh,2=鳇
woykk,1=肟
lobll,1=瘰
pdkpp,1=哌
qlivv,1=蜣
gerqq,1=仡
vrvll,1=籀
xpcaa,1=薤
vauvv,1=砟
bulww,1=瓿
jnrjj,3=僬
yuuyy,3=嵛
bmxbb,1=忭
iibxx,1=瘛
dsttt,1=垌
gcmuu,1=槔
nciww,1=蛲
qxjyy,2=锓
uednn,1=滠
tvhtt,1=煺
yibdd,1=劓
mikmm,2=嘧
pzipp,1=蟛
piebb,1=陴
pfrkk,1=俜
whiww,1=辋
yyrcc,1=龠
cryzz,1=腠
liill,5=轹
lvhll,1=稆
mcimm,2=蝥
pztpp,1=堋
bwgyy,1=鞴
hsehh,1=黉
lfmll,2=柃
mjjmm,2=镘
yidyy,2=殪
bgcpp,1=蒡
gqygg,2=胍
jpgjj,1=骱
mammm,1=杩
nvexx,1=恧
qsgzz,1=跫
uakqq,1=唼
udyll,1=酾
dsutt,2=硐
hdyhh,1=胲
huhhh,2=烀
qummm,1=氍
vixvv,1=忮
krckk,2=芤
yhvww,1=箢
vakvv,3=哳
liyll,3=鲡
qxmqq,1=檎
ysudd,1=饔
huhdd,1=戽
yauyy,2=砑
bzwpp,1=甏
dsqdd,1=氡
hojhh,1=钬
lltll,1=墚
qfckk,1=苘
xibxx,1=穸
grjaa,1=觏
hrghh,1=骺
jmmjj,3=枧
ltnyy,1=鹨
mobmm,2=瘼
qimjj,2=桤
sjcmm,1=毵
xumyy,3=糈
izyii,3=酲
grujj,1=岣
qmyqq,2=肷
erjee,1=铒
jmyjj,4=鲣
mrimm,1=蛑
xiyyy,1=裼
vrycc,2=酎
cvmmm,1=毳
dmtvv,1=坫
gjygg,2=酐
hajhh,1=铪
klbxx,1=贶
ukyuu,1=胂
zhzzz,1=躜
jiujj,5=嵴
jmzkk,1=趼
lyjcc,1=锊
lodll,2=泺
zevvv,1=舴
libll,2=疬
naynn,2=肭
wwdww,4=涠
xmxnn,1=鹇
xhuxx,1=碹
zicmm,1=粢
iimdd,1=眵
hvihh,2=蟪
jyjdd,1=劂
licll,5=苈
srjss,1=锼
ycwvv,1=珧
yxkyy,2=吲
coyzz,1=脞
dzudd,2=嶝
hhjyy,1=锾
lnjll,1=钌
nitnn,1=坭
diudd,3=碲
dpguu,1=瓞
jlcjj,2=茳
lpzvv,1=躐
lrull,1=嵝
npett,1=陧
ueiii,1=厍
zrjee,1=鄹
aiuaa,1=砹
dbutt,1=砘
erenn,1=鸸
tgitt,2=螗
tejtt,1=铽
zoevv,1=阼
antdd,1=埯
jxgaa,1=廑
uufll,1=摅
wucww,2=芴
bmcbb,1=苄
juynn,1=醵
ncuxx,1=硇
tuyyy,1=酴
tuttt,1=堍
xivxx,1=舾
xijee,1=舄
ccvcc,1=艚
kldii,1=夼
tcvgg,1=鼗
xmvxx,2=筅
dsydd,1=胨
fzuff,2=砜
jiyqq,2=鲚
pidaa,1=淠
qfkqq,1=圊
wuzww,1=迕
dgcuu,1=菪
rhyyy,1=朊
bwbjj,1=鐾
bidbb,2=滗
ijztt,1=躔
jfyqq,1=腈
krvkk,1=筘
lmill,1=蠊
zevzz,1=箦
vuvmm,1=橥
gouhh,1=馘
jicgg,1=蕺
ljjll,1=镧
pmnbb,1=犏
vhrjj,1=仉
idbii,1=瘥
gzsgg,1=绠
hrmhh,1=糇
kdtjj,1=垲
xmcaa,1=莶
bkftt,1=坌
fjzff,2=蹯
fgjff,1=钫
jluaa,1=礓
Anfyy,1=揞
bijbb,1=铋
dsudd,1=岽
yuvaa,3=肀
qujnn,1=鸲
tgytt,2=羰
iirjj,1=傺
gjdgg,2=澉
jfyjj,2=肼
nunrr,1=胬
nvxii,1=衄
pwjkk,1=锫
tdytt,3=酞
wuuww,1=鼯
izmii,2=枨
jxbjj,1=赆
mwmnn,1=鹛
mnmnn,1=鹋
xpmxx,1=榍
vbbtt,1=窀
jhmdd,1=桊
jbfjj,1=捃
wzcvv,1=蕹
xlcxx,2=葙
yjsdd,1=罨
aijaa,1=锿
guygg,3=酤
goigg,2=蜾
jkfxx,1=恝
lizll,2=跞
uocyy,1=蒴
tjjyy,1=锬
ziytt,1=鲻
hgsxx,1=绗
hojhh,2=锪
pojkk,1=钷
qtvvv,1=巯
yhxmm,1=眢
hudhh,4=冱
xnixx,1=蛸
tmftt,1=掭
zgmqq,1=驵
bwgbb,1=庳
bicbb,4=萆
djbdd,2=瘅
dnjdd,1=铞
krmqq,1=眍
soyww,1=羧
tjjdd,1=钽
bnbpp,1=瘭
irjuu,1=帱
iffhh,1=搋
dmevv,1=阽
hunyy,1=鹱
jpyjj,3=鲒
piwbb,2=甓
qljqq,2=锖
yfcjj,1=蓥
dptvv,1=垤
ledll,1=泐
mdcmm,1=荬
njinn,1=蝻
tovzz,1=箨
vdbjj,1=瘵
jmyjj,5=谫
kaykk,1=胩
mkjmm,1=钔
xictt,1=蓰
zezvv,1=迮
icuaa,1=耖
jmzjj,1=踺
qmmvv,1=椠
aogaa,1=廒
keqkk,1=氪
nfenn,1=聍
qtbqq,1=赇
xmquu,1=氙
iaqii,1=猹
fwvff,1=篚
gungg,3=牿
ujtyy,1=埏
jkjjj,3=镓
kdjkk,1=锎
yivyy,1=舣
murmm,1=仫
xiuxx,3=鼷
vabvv,1=痄
ccicc,1=螬
liydd,2=鳢
ysyyy,1=鳙
dvjdd,1=镦
hjfgg,2=撖
jlraa,2=耩
jldaa,1=洚
lcjll,1=铑
lxmll,1=瞵
pnipp,1=螵
qkcqq,1=葜
yijyy,4=钇
jmmjj,4=楗
najnn,2=镎
ujjpp,1=钐
uiubb,1=贳
xtxnn,1=鸺
buynn,1=醭
ijmzz,1=骣
bwbnn,1=鹎
hckgg,1=嚆
hohaa,1=耠
hocdd,1=劐
junjj,1=犋
leyll,1=鳓
lmcww,1=蔹
waymm,2=腽
srmss,1=瞍
tpctt,1=萜
bizbb,3=舭
gajvv,1=钆
jkbyy,1=瘕
llhll,1=稂
sayuu,1=脎
dfedd,1=耵
lxyll,3=膦
mwjmm,2=镅
ximxx,2=粞
lsbll,2=癃
xuyyy,3=醑
yxjyy,1=铟
vubvv,1=疰
ljdnn,1=漤
lclll,1=耢
nijnn,1=铌
bmubb,1=碥
chjcc,1=镩
yucyy,3=蓣
bacbb,2=菝
icxvv,1=怊
ibiii,2=蝽
fwjff,1=镄
ldjll,1=铼
lerll,1=仂
tguaa,1=耥
hlbhh,1=癀
nnynn,1=脲
qnsmm,1=缲
tdytt,4=鲐
yiyyy,6=酏
fkuff,1=鼢
gdygg,1=戤
mxmyy,1=鳘
mzumm,1=礞
shuss,1=磉
jmdnn,1=牮
pujpp,1=镨
xicjj,1=菥
zizaa,1=耔
miymm,4=脒
fuhff,1=稃
ggvgg,1=筻
kvktt,1=喹
kbykk,2=醌
lujll,1=镥
qtbjj,1=鼽
xhbxx,2=痃
zryqq,2=鲰
dhvdd,1=簖
momaa,1=耱
qmukk,1=岍
vubnn,1=瘃
vougg,1=禚
rujrr,1=铷
getaa,1=塥
pujnn,1=镤
qhiqq,1=辁
uijuu,1=铈
sriss,1=螋
djbyy,1=赕
fkdgg,1=瀵
mxcmm,1=苠
pdcpp,1=蒎
ppqpp,1=氕
tgjtt,2=铴
yrjyy,2=铕
eryee,1=鲕
yxcyy,3=茚
guygg,4=鲴
jivaa,1=彐
uiyii,1=鲺
dtjdd,1=铥
huihh,2=轷
lcjll,2=铹
vrccc,1=荮
zsyzz,1=腙
vejjj,1=喆
kdcjj,1=蒈
dibuu,1=的
lnvvv,1=了
vwzww,1=这
uvydd,1=说
vcemm,1=着
ddann,1=大
nwevv,1=那
movdd,1=么
detyy,1=地
modyy,2=没
kfryy,1=会
hhzbb,1=还
duvee,1=都
hohkk,1=和
uiruu,2=什
moavv,1=无
socee,1=些
xmavv,1=见
vhpnn,1=长
piypp,1=被
jishh,1=给
ishvv,1=种
jibaa,1=其
jnejj,1=觉
udbpp,1=色
ispaa,1=重
niknn,1=呢
pmrgg,1=便
sdtxx,1=思
qfldd,1=亲
jlgss,1=强
juaaa,2=车
xpjnn,1=解
uiryy,1=似
moagg,1=万
juaaa,3=且
gerkk,1=合
dogyy,1=度
lacll,1=落
vhrvv,1=传
difuu,1=提
neknn,1=哪
uomww,1=数
jidkk,1=奇
jixpp,2=系
xpmpp,1=血
ybkbb,1=员
djkaa,1=石
eeekk,1=阿
nauaa,1=南
viyvv,4=识
yypdd,1=乐
grkpp,1=句
ijeaa,1=单
vcuyy,1=朝
yekvv,1=喝
jiqyy,1=期
lubdd,1=六
xpkuu,1=叶
jnmjj,1=校
czerr,1=曾
lryll,1=露
vumdd,1=术
ciegg,1=差
kekkk,1=呵
jyypp,1=角
nibnn,1=疑
dnyvv,2=调
ycsuu,1=约
dvzaa,1=追
ouxaa,1=区
